_startDate,_endDate,_value
2021-02-27 18:15:28 +0200,2021-02-27 18:15:37 +0200,4.212
2021-02-27 18:16:14 +0200,2021-02-27 18:17:02 +0200,4.716
2021-02-27 18:21:09 +0200,2021-02-27 18:22:05 +0200,5.436
2021-02-27 18:22:35 +0200,2021-02-27 18:24:56 +0200,5.256
2021-02-27 18:25:18 +0200,2021-02-27 18:25:54 +0200,4.896
2021-02-27 18:28:19 +0200,2021-02-27 18:28:33 +0200,4.788
2021-02-27 18:28:48 +0200,2021-02-27 18:31:47 +0200,5.544
2021-02-27 18:32:21 +0200,2021-02-27 18:33:45 +0200,5.796
2021-02-27 18:47:16 +0200,2021-02-27 18:47:28 +0200,3.78
2021-02-27 18:48:01 +0200,2021-02-27 18:48:06 +0200,5.04
2021-02-27 19:07:38 +0200,2021-02-27 19:07:59 +0200,3.4560000000000004
2021-02-27 19:19:03 +0200,2021-02-27 19:19:11 +0200,4.824
2021-02-27 19:25:50 +0200,2021-02-27 19:26:11 +0200,4.248
2021-02-27 19:37:01 +0200,2021-02-27 19:37:05 +0200,3.3480000000000003
2021-02-27 19:40:31 +0200,2021-02-27 19:40:44 +0200,3.8160000000000003
2021-02-27 19:47:30 +0200,2021-02-27 19:47:32 +0200,4.5360000000000005
2021-02-27 21:34:31 +0200,2021-02-27 21:39:30 +0200,6.192
2021-02-27 22:01:14 +0200,2021-02-27 22:01:38 +0200,5.004
2021-02-27 22:02:26 +0200,2021-02-27 22:05:21 +0200,6.192
2021-02-28 12:13:58 +0200,2021-02-28 12:14:09 +0200,4.104
2021-02-28 13:35:19 +0200,2021-02-28 13:35:23 +0200,4.572
2021-02-28 14:51:34 +0200,2021-02-28 14:51:42 +0200,5.004
2021-02-28 18:44:58 +0200,2021-02-28 18:48:00 +0200,5.688
2021-02-28 18:48:16 +0200,2021-02-28 18:48:24 +0200,5.507999999999999
2021-02-28 18:57:23 +0200,2021-02-28 18:57:29 +0200,2.88
2021-02-28 19:17:30 +0200,2021-02-28 19:17:33 +0200,6.84
2021-02-28 19:19:28 +0200,2021-02-28 19:19:50 +0200,5.507999999999999
2021-02-28 20:16:45 +0200,2021-02-28 20:16:48 +0200,6.0120000000000005
2021-02-28 21:09:52 +0200,2021-02-28 21:09:54 +0200,4.3919999999999995
2021-02-28 21:10:19 +0200,2021-02-28 21:10:27 +0200,4.86
2021-02-28 22:09:47 +0200,2021-02-28 22:09:56 +0200,5.364
2021-03-01 00:45:14 +0200,2021-03-01 00:45:16 +0200,5.004
2021-03-01 02:28:42 +0200,2021-03-01 02:28:46 +0200,5.04
2021-03-01 02:29:35 +0200,2021-03-01 02:29:49 +0200,4.356
2021-03-01 02:30:37 +0200,2021-03-01 02:30:39 +0200,4.0680000000000005
2021-03-01 02:33:12 +0200,2021-03-01 02:33:15 +0200,5.292000000000001
2021-03-01 09:42:59 +0200,2021-03-01 09:43:26 +0200,4.428
2021-03-01 09:46:42 +0200,2021-03-01 09:46:44 +0200,5.472
2021-03-01 09:58:01 +0200,2021-03-01 09:58:03 +0200,5.184
2021-03-01 10:02:49 +0200,2021-03-01 10:04:21 +0200,6.156000000000001
2021-03-01 10:04:32 +0200,2021-03-01 10:08:41 +0200,6.3
2021-03-01 11:47:05 +0200,2021-03-01 11:47:07 +0200,5.004
2021-03-01 11:57:56 +0200,2021-03-01 11:58:02 +0200,4.716
2021-03-01 12:02:55 +0200,2021-03-01 12:03:07 +0200,3.852
2021-03-01 12:05:50 +0200,2021-03-01 12:05:55 +0200,4.176
2021-03-01 12:36:09 +0200,2021-03-01 12:36:15 +0200,4.428
2021-03-01 12:37:20 +0200,2021-03-01 12:37:30 +0200,4.716
2021-03-01 12:48:32 +0200,2021-03-01 12:48:47 +0200,4.032
2021-03-01 12:52:01 +0200,2021-03-01 12:52:32 +0200,3.384
2021-03-01 12:53:08 +0200,2021-03-01 12:53:27 +0200,3.2760000000000002
2021-03-01 12:57:25 +0200,2021-03-01 12:57:48 +0200,3.528
2021-03-01 13:02:57 +0200,2021-03-01 13:03:13 +0200,3.492
2021-03-01 13:13:01 +0200,2021-03-01 13:13:07 +0200,4.176
2021-03-01 13:13:33 +0200,2021-03-01 13:13:59 +0200,5.688
2021-03-01 13:32:07 +0200,2021-03-01 13:32:42 +0200,4.3919999999999995
2021-03-01 13:33:05 +0200,2021-03-01 13:33:38 +0200,4.6080000000000005
2021-03-01 14:45:49 +0200,2021-03-01 14:45:53 +0200,4.428
2021-03-01 14:46:06 +0200,2021-03-01 14:46:08 +0200,4.032
2021-03-01 14:46:55 +0200,2021-03-01 14:47:08 +0200,4.104
2021-03-01 14:47:39 +0200,2021-03-01 14:47:47 +0200,4.9319999999999995
2021-03-01 14:49:47 +0200,2021-03-01 14:50:05 +0200,3.3480000000000003
2021-03-01 14:50:56 +0200,2021-03-01 14:51:24 +0200,4.644
2021-03-01 14:52:56 +0200,2021-03-01 14:53:07 +0200,5.148
2021-03-01 14:53:23 +0200,2021-03-01 14:53:34 +0200,4.5360000000000005
2021-03-01 14:54:22 +0200,2021-03-01 14:54:29 +0200,4.356
2021-03-01 14:54:43 +0200,2021-03-01 14:54:58 +0200,4.104
2021-03-01 14:55:42 +0200,2021-03-01 14:56:26 +0200,4.716
2021-03-01 15:35:26 +0200,2021-03-01 15:35:30 +0200,3.2039999999999997
2021-03-01 15:36:18 +0200,2021-03-01 15:36:29 +0200,5.04
2021-03-01 15:38:23 +0200,2021-03-01 15:38:37 +0200,4.428
2021-03-01 15:38:50 +0200,2021-03-01 15:38:54 +0200,4.788
2021-03-01 15:40:19 +0200,2021-03-01 15:40:24 +0200,4.68
2021-03-01 15:41:44 +0200,2021-03-01 15:42:06 +0200,4.752
2021-03-01 15:49:12 +0200,2021-03-01 15:49:15 +0200,3.6719999999999997
2021-03-01 15:51:41 +0200,2021-03-01 15:51:48 +0200,5.112
2021-03-01 15:52:10 +0200,2021-03-01 15:52:19 +0200,4.9319999999999995
2021-03-01 15:53:45 +0200,2021-03-01 15:53:49 +0200,4.9319999999999995
2021-03-01 15:56:02 +0200,2021-03-01 15:56:22 +0200,5.22
2021-03-01 16:20:32 +0200,2021-03-01 16:20:37 +0200,3.888
2021-03-01 17:57:50 +0200,2021-03-01 17:59:05 +0200,5.327999999999999
2021-03-01 18:00:13 +0200,2021-03-01 18:02:13 +0200,5.112
2021-03-01 18:03:16 +0200,2021-03-01 18:03:41 +0200,5.544
2021-03-01 18:04:33 +0200,2021-03-01 18:04:41 +0200,4.68
2021-03-01 18:06:46 +0200,2021-03-01 18:06:56 +0200,4.212
2021-03-01 18:20:31 +0200,2021-03-01 18:20:35 +0200,2.3040000000000003
2021-03-01 19:36:48 +0200,2021-03-01 19:37:08 +0200,4.68
2021-03-01 19:37:30 +0200,2021-03-01 19:40:04 +0200,4.968
2021-03-01 19:58:32 +0200,2021-03-01 19:58:48 +0200,4.86
2021-03-01 19:59:03 +0200,2021-03-01 20:01:41 +0200,5.256
2021-03-01 20:02:38 +0200,2021-03-01 20:02:42 +0200,5.0760000000000005
2021-03-01 23:24:20 +0200,2021-03-01 23:26:41 +0200,5.22
2021-03-01 23:29:04 +0200,2021-03-01 23:29:07 +0200,3.888
2021-03-01 23:35:29 +0200,2021-03-01 23:39:36 +0200,5.58
2021-03-01 23:43:17 +0200,2021-03-01 23:43:37 +0200,6.084
2021-03-01 23:43:48 +0200,2021-03-01 23:44:12 +0200,4.428
2021-03-02 09:27:18 +0200,2021-03-02 09:27:33 +0200,4.0680000000000005
2021-03-02 09:30:24 +0200,2021-03-02 09:30:29 +0200,4.788
2021-03-02 09:30:53 +0200,2021-03-02 09:31:04 +0200,3.9960000000000004
2021-03-02 09:47:02 +0200,2021-03-02 09:47:04 +0200,4.68
2021-03-02 12:13:59 +0200,2021-03-02 12:14:07 +0200,4.428
2021-03-02 12:36:20 +0200,2021-03-02 12:36:25 +0200,3.168
2021-03-02 12:44:22 +0200,2021-03-02 12:44:28 +0200,4.5360000000000005
2021-03-02 12:44:58 +0200,2021-03-02 12:45:19 +0200,4.752
2021-03-02 12:45:29 +0200,2021-03-02 12:46:01 +0200,4.356
2021-03-02 13:03:56 +0200,2021-03-02 13:03:58 +0200,4.032
2021-03-02 13:04:33 +0200,2021-03-02 13:04:35 +0200,5.327999999999999
2021-03-02 13:07:54 +0200,2021-03-02 13:07:57 +0200,4.104
2021-03-02 13:42:22 +0200,2021-03-02 13:42:27 +0200,5.436
2021-03-02 13:42:38 +0200,2021-03-02 13:42:41 +0200,5.22
2021-03-02 13:44:26 +0200,2021-03-02 13:44:30 +0200,5.4
2021-03-02 13:44:42 +0200,2021-03-02 13:44:44 +0200,5.327999999999999
2021-03-02 13:48:31 +0200,2021-03-02 13:48:58 +0200,4.6080000000000005
2021-03-02 14:11:24 +0200,2021-03-02 14:11:45 +0200,3.96
2021-03-02 14:30:27 +0200,2021-03-02 14:31:01 +0200,5.472
2021-03-02 14:32:04 +0200,2021-03-02 14:32:13 +0200,5.327999999999999
2021-03-02 14:55:17 +0200,2021-03-02 14:55:19 +0200,4.212
2021-03-02 14:55:59 +0200,2021-03-02 14:56:09 +0200,4.752
2021-03-02 15:22:51 +0200,2021-03-02 15:22:54 +0200,3.8160000000000003
2021-03-02 15:34:26 +0200,2021-03-02 15:34:56 +0200,5.6160000000000005
2021-03-02 15:35:12 +0200,2021-03-02 15:35:23 +0200,5.58
2021-03-02 15:38:16 +0200,2021-03-02 15:38:20 +0200,4.104
2021-03-02 15:43:08 +0200,2021-03-02 15:43:14 +0200,4.68
2021-03-02 15:50:14 +0200,2021-03-02 15:50:27 +0200,4.3919999999999995
2021-03-02 15:51:05 +0200,2021-03-02 15:51:09 +0200,5.256
2021-03-02 16:03:46 +0200,2021-03-02 16:04:17 +0200,4.5360000000000005
2021-03-02 16:05:04 +0200,2021-03-02 16:05:17 +0200,5.364
2021-03-02 16:07:42 +0200,2021-03-02 16:08:34 +0200,4.9319999999999995
2021-03-02 16:10:56 +0200,2021-03-02 16:11:00 +0200,5.724
2021-03-02 16:19:57 +0200,2021-03-02 16:20:05 +0200,4.968
2021-03-02 16:25:46 +0200,2021-03-02 16:25:48 +0200,4.968
2021-03-02 16:48:27 +0200,2021-03-02 16:49:45 +0200,5.256
2021-03-02 16:49:57 +0200,2021-03-02 16:50:00 +0200,3.6719999999999997
2021-03-02 16:50:39 +0200,2021-03-02 16:51:19 +0200,5.04
2021-03-02 16:51:31 +0200,2021-03-02 16:51:49 +0200,4.0680000000000005
2021-03-02 16:52:33 +0200,2021-03-02 16:52:49 +0200,5.327999999999999
2021-03-02 16:53:14 +0200,2021-03-02 16:55:23 +0200,4.968
2021-03-02 17:47:59 +0200,2021-03-02 17:48:07 +0200,3.78
2021-03-02 17:58:11 +0200,2021-03-02 17:58:50 +0200,5.688
2021-03-02 17:59:16 +0200,2021-03-02 17:59:27 +0200,6.444
2021-03-02 18:01:12 +0200,2021-03-02 18:04:40 +0200,5.76
2021-03-02 18:17:23 +0200,2021-03-02 18:17:25 +0200,4.3919999999999995
2021-03-02 18:18:06 +0200,2021-03-02 18:18:25 +0200,5.292000000000001
2021-03-02 18:27:25 +0200,2021-03-02 18:27:39 +0200,4.32
2021-03-02 18:28:14 +0200,2021-03-02 18:28:24 +0200,5.94
2021-03-02 18:28:42 +0200,2021-03-02 18:31:02 +0200,6.156000000000001
2021-03-02 18:31:44 +0200,2021-03-02 18:36:42 +0200,5.976
2021-03-02 18:36:44 +0200,2021-03-02 18:38:30 +0200,5.76
2021-03-02 20:13:19 +0200,2021-03-02 20:18:18 +0200,5.184
2021-03-02 20:18:18 +0200,2021-03-02 20:18:34 +0200,5.184
2021-03-02 20:20:10 +0200,2021-03-02 20:20:14 +0200,3.4560000000000004
2021-03-02 20:21:55 +0200,2021-03-02 20:22:11 +0200,4.14
2021-03-02 20:23:31 +0200,2021-03-02 20:28:31 +0200,5.04
2021-03-02 20:28:31 +0200,2021-03-02 20:29:04 +0200,4.788
2021-03-02 20:30:18 +0200,2021-03-02 20:30:20 +0200,3.2039999999999997
2021-03-03 10:44:11 +0200,2021-03-03 10:46:14 +0200,4.824
2021-03-03 10:46:24 +0200,2021-03-03 10:48:13 +0200,4.968
2021-03-03 10:48:26 +0200,2021-03-03 10:48:30 +0200,4.6080000000000005
2021-03-03 10:48:45 +0200,2021-03-03 10:49:23 +0200,3.312
2021-03-03 11:20:34 +0200,2021-03-03 11:20:41 +0200,5.256
2021-03-03 11:21:46 +0200,2021-03-03 11:22:21 +0200,4.5
2021-03-03 11:31:20 +0200,2021-03-03 11:31:27 +0200,5.652
2021-03-03 11:31:40 +0200,2021-03-03 11:34:22 +0200,6.372000000000001
2021-03-03 11:36:14 +0200,2021-03-03 11:36:39 +0200,5.94
2021-03-03 11:37:37 +0200,2021-03-03 11:37:41 +0200,5.112
2021-03-03 12:41:44 +0200,2021-03-03 12:41:47 +0200,4.968
2021-03-03 14:24:13 +0200,2021-03-03 14:24:15 +0200,5.688
2021-03-03 14:25:27 +0200,2021-03-03 14:25:40 +0200,5.22
2021-03-03 14:32:09 +0200,2021-03-03 14:32:24 +0200,5.544
2021-03-03 14:42:40 +0200,2021-03-03 14:43:25 +0200,4.0680000000000005
2021-03-03 14:44:29 +0200,2021-03-03 14:44:40 +0200,4.68
2021-03-03 14:46:30 +0200,2021-03-03 14:46:35 +0200,5.94
2021-03-03 14:47:11 +0200,2021-03-03 14:52:10 +0200,5.867999999999999
2021-03-03 14:52:12 +0200,2021-03-03 14:57:12 +0200,6.156000000000001
2021-03-03 15:54:13 +0200,2021-03-03 15:54:19 +0200,2.88
2021-03-03 15:54:52 +0200,2021-03-03 15:57:44 +0200,5.04
2021-03-03 16:03:16 +0200,2021-03-03 16:03:19 +0200,5.22
2021-03-03 16:08:59 +0200,2021-03-03 16:09:02 +0200,3.9960000000000004
2021-03-03 16:10:29 +0200,2021-03-03 16:10:31 +0200,4.248
2021-03-03 16:15:40 +0200,2021-03-03 16:15:47 +0200,3.636
2021-03-03 16:42:33 +0200,2021-03-03 16:42:43 +0200,4.284
2021-03-03 16:43:00 +0200,2021-03-03 16:45:32 +0200,5.004
2021-03-03 16:50:27 +0200,2021-03-03 16:50:31 +0200,3.42
2021-03-03 17:46:30 +0200,2021-03-03 17:47:29 +0200,6.228
2021-03-03 17:47:40 +0200,2021-03-03 17:49:14 +0200,6.516
2021-03-03 17:49:34 +0200,2021-03-03 17:54:34 +0200,6.084
2021-03-03 17:54:34 +0200,2021-03-03 17:54:48 +0200,5.724
2021-03-03 21:50:46 +0200,2021-03-03 21:50:50 +0200,5.148
2021-03-03 23:56:39 +0200,2021-03-03 23:56:42 +0200,5.04
2021-03-04 09:35:31 +0200,2021-03-04 09:35:34 +0200,6.696000000000001
2021-03-04 10:07:55 +0200,2021-03-04 10:10:23 +0200,4.752
2021-03-04 10:10:37 +0200,2021-03-04 10:10:41 +0200,4.212
2021-03-04 10:11:52 +0200,2021-03-04 10:12:54 +0200,5.652
2021-03-04 10:38:44 +0200,2021-03-04 10:38:47 +0200,3.168
2021-03-04 10:59:30 +0200,2021-03-04 10:59:35 +0200,4.356
2021-03-04 11:02:57 +0200,2021-03-04 11:03:00 +0200,3.312
2021-03-04 11:04:25 +0200,2021-03-04 11:04:27 +0200,4.9319999999999995
2021-03-04 12:11:22 +0200,2021-03-04 12:11:25 +0200,3.492
2021-03-04 12:12:19 +0200,2021-03-04 12:12:23 +0200,6.372000000000001
2021-03-04 12:20:17 +0200,2021-03-04 12:20:19 +0200,2.988
2021-03-04 12:27:26 +0200,2021-03-04 12:27:30 +0200,5.256
2021-03-04 12:55:44 +0200,2021-03-04 12:55:51 +0200,3.78
2021-03-04 12:59:19 +0200,2021-03-04 12:59:22 +0200,4.14
2021-03-04 13:00:50 +0200,2021-03-04 13:00:56 +0200,6.48
2021-03-04 13:45:11 +0200,2021-03-04 13:45:17 +0200,4.032
2021-03-04 14:35:20 +0200,2021-03-04 14:35:25 +0200,3.9960000000000004
2021-03-04 15:04:31 +0200,2021-03-04 15:04:41 +0200,4.212
2021-03-04 15:42:41 +0200,2021-03-04 15:42:45 +0200,6.084
2021-03-04 16:11:53 +0200,2021-03-04 16:11:57 +0200,5.0760000000000005
2021-03-04 16:15:12 +0200,2021-03-04 16:15:15 +0200,4.0680000000000005
2021-03-04 16:51:56 +0200,2021-03-04 16:52:03 +0200,5.544
2021-03-04 16:52:41 +0200,2021-03-04 16:52:43 +0200,5.6160000000000005
2021-03-04 17:49:35 +0200,2021-03-04 17:49:42 +0200,4.032
2021-03-04 17:56:35 +0200,2021-03-04 17:56:42 +0200,4.14
2021-03-04 17:58:26 +0200,2021-03-04 17:58:37 +0200,4.176
2021-03-04 18:36:03 +0200,2021-03-04 18:36:06 +0200,3.4560000000000004
2021-03-05 00:08:16 +0200,2021-03-05 00:08:23 +0200,4.9319999999999995
2021-03-05 16:29:12 +0200,2021-03-05 16:29:20 +0200,4.32
2021-03-05 16:29:35 +0200,2021-03-05 16:29:41 +0200,5.0760000000000005
2021-03-05 16:31:23 +0200,2021-03-05 16:31:28 +0200,5.148
2021-03-05 17:21:04 +0200,2021-03-05 17:21:15 +0200,4.86
2021-03-05 18:34:35 +0200,2021-03-05 18:34:50 +0200,6.0120000000000005
2021-03-05 18:36:53 +0200,2021-03-05 18:36:58 +0200,6.5520000000000005
2021-03-05 18:49:56 +0200,2021-03-05 18:50:21 +0200,5.327999999999999
2021-03-05 18:50:56 +0200,2021-03-05 18:51:57 +0200,5.004
2021-03-05 18:52:53 +0200,2021-03-05 18:53:07 +0200,4.896
2021-03-05 18:53:22 +0200,2021-03-05 18:54:03 +0200,5.112
2021-03-05 18:54:28 +0200,2021-03-05 18:55:42 +0200,5.148
2021-03-05 19:00:00 +0200,2021-03-05 19:00:05 +0200,2.088
2021-03-05 21:53:32 +0200,2021-03-05 21:53:36 +0200,5.76
2021-03-05 21:56:03 +0200,2021-03-05 21:56:07 +0200,5.327999999999999
2021-03-05 21:56:20 +0200,2021-03-05 21:56:29 +0200,5.327999999999999
2021-03-05 21:56:54 +0200,2021-03-05 21:57:02 +0200,5.112
2021-03-05 21:57:40 +0200,2021-03-05 21:57:47 +0200,5.4
2021-03-05 23:47:04 +0200,2021-03-05 23:47:13 +0200,3.636
2021-03-06 16:40:11 +0200,2021-03-06 16:41:11 +0200,5.327999999999999
2021-03-06 16:42:23 +0200,2021-03-06 16:43:35 +0200,5.22
2021-03-06 16:44:20 +0200,2021-03-06 16:44:23 +0200,5.867999999999999
2021-03-06 16:52:38 +0200,2021-03-06 16:52:40 +0200,5.472
2021-03-06 16:53:05 +0200,2021-03-06 16:58:04 +0200,6.263999999999999
2021-03-06 18:25:56 +0200,2021-03-06 18:26:12 +0200,5.184
2021-03-06 18:26:36 +0200,2021-03-06 18:27:14 +0200,5.544
2021-03-06 18:28:34 +0200,2021-03-06 18:29:05 +0200,3.636
2021-03-06 18:29:56 +0200,2021-03-06 18:30:00 +0200,3.06
2021-03-06 18:30:27 +0200,2021-03-06 18:30:33 +0200,2.772
2021-03-06 18:34:14 +0200,2021-03-06 18:34:25 +0200,3.1319999999999997
2021-03-06 18:34:43 +0200,2021-03-06 18:36:22 +0200,4.644
2021-03-06 18:38:21 +0200,2021-03-06 18:38:32 +0200,4.3919999999999995
2021-03-06 18:42:22 +0200,2021-03-06 18:42:28 +0200,3.9960000000000004
2021-03-06 18:50:28 +0200,2021-03-06 18:50:42 +0200,5.22
2021-03-06 19:20:49 +0200,2021-03-06 19:20:59 +0200,4.104
2021-03-06 19:38:13 +0200,2021-03-06 19:38:26 +0200,4.752
2021-03-06 19:38:39 +0200,2021-03-06 19:38:47 +0200,5.6160000000000005
2021-03-06 19:41:13 +0200,2021-03-06 19:41:16 +0200,5.4
2021-03-06 20:01:49 +0200,2021-03-06 20:01:54 +0200,3.2760000000000002
2021-03-06 21:18:15 +0200,2021-03-06 21:18:18 +0200,6.48
2021-03-06 21:25:41 +0200,2021-03-06 21:25:45 +0200,3.528
2021-03-06 21:49:21 +0200,2021-03-06 21:49:24 +0200,5.472
2021-03-06 21:50:24 +0200,2021-03-06 21:50:30 +0200,5.004
2021-03-06 21:52:19 +0200,2021-03-06 21:52:22 +0200,4.86
2021-03-07 10:54:19 +0200,2021-03-07 10:54:24 +0200,4.788
2021-03-07 10:54:46 +0200,2021-03-07 10:54:55 +0200,4.6080000000000005
2021-03-07 11:54:05 +0200,2021-03-07 11:54:08 +0200,5.292000000000001
2021-03-07 12:20:38 +0200,2021-03-07 12:20:46 +0200,4.4639999999999995
2021-03-07 12:25:10 +0200,2021-03-07 12:25:13 +0200,5.22
2021-03-07 12:29:16 +0200,2021-03-07 12:29:23 +0200,5.04
2021-03-07 12:31:24 +0200,2021-03-07 12:33:24 +0200,5.472
2021-03-07 12:33:34 +0200,2021-03-07 12:33:37 +0200,6.192
2021-03-07 12:35:06 +0200,2021-03-07 12:35:09 +0200,3.9960000000000004
2021-03-07 13:59:12 +0200,2021-03-07 13:59:52 +0200,2.988
2021-03-07 16:19:13 +0200,2021-03-07 16:19:22 +0200,3.24
2021-03-07 16:25:14 +0200,2021-03-07 16:25:29 +0200,2.952
2021-03-07 16:28:20 +0200,2021-03-07 16:28:25 +0200,3.888
2021-03-07 16:28:38 +0200,2021-03-07 16:30:39 +0200,3.6
2021-03-07 16:31:10 +0200,2021-03-07 16:31:42 +0200,3.8160000000000003
2021-03-07 16:32:14 +0200,2021-03-07 16:33:32 +0200,2.9160000000000004
2021-03-07 16:36:01 +0200,2021-03-07 16:36:19 +0200,3.42
2021-03-07 16:39:00 +0200,2021-03-07 16:40:29 +0200,3.96
2021-03-07 16:41:06 +0200,2021-03-07 16:42:37 +0200,3.2760000000000002
2021-03-07 16:44:19 +0200,2021-03-07 16:44:24 +0200,3.528
2021-03-07 16:44:47 +0200,2021-03-07 16:44:57 +0200,3.6719999999999997
2021-03-07 16:46:08 +0200,2021-03-07 16:47:11 +0200,2.952
2021-03-07 16:53:22 +0200,2021-03-07 16:54:45 +0200,2.88
2021-03-07 16:55:22 +0200,2021-03-07 16:55:49 +0200,2.988
2021-03-07 17:00:16 +0200,2021-03-07 17:00:22 +0200,2.8080000000000003
2021-03-07 17:00:52 +0200,2021-03-07 17:02:25 +0200,3.096
2021-03-07 17:04:44 +0200,2021-03-07 17:05:03 +0200,3.3480000000000003
2021-03-07 17:05:40 +0200,2021-03-07 17:06:10 +0200,3.4560000000000004
2021-03-07 17:06:23 +0200,2021-03-07 17:07:26 +0200,3.492
2021-03-07 17:11:42 +0200,2021-03-07 17:12:17 +0200,2.952
2021-03-07 17:12:35 +0200,2021-03-07 17:13:44 +0200,3.2760000000000002
2021-03-07 17:19:28 +0200,2021-03-07 17:21:35 +0200,3.6719999999999997
2021-03-07 17:21:45 +0200,2021-03-07 17:22:09 +0200,3.24
2021-03-07 17:22:20 +0200,2021-03-07 17:22:38 +0200,3.4560000000000004
2021-03-07 20:43:38 +0200,2021-03-07 20:46:40 +0200,6.047999999999999
2021-03-07 22:43:04 +0200,2021-03-07 22:43:12 +0200,4.968
2021-03-07 22:43:30 +0200,2021-03-07 22:43:35 +0200,4.572
2021-03-07 22:43:47 +0200,2021-03-07 22:43:54 +0200,5.148
2021-03-08 01:46:50 +0200,2021-03-08 01:46:57 +0200,5.148
2021-03-08 01:52:16 +0200,2021-03-08 01:52:18 +0200,4.788
2021-03-08 09:37:35 +0200,2021-03-08 09:37:39 +0200,5.04
2021-03-08 09:52:49 +0200,2021-03-08 09:55:42 +0200,6.192
2021-03-08 10:15:49 +0200,2021-03-08 10:15:56 +0200,5.6160000000000005
2021-03-08 10:19:48 +0200,2021-03-08 10:19:50 +0200,3.7439999999999998
2021-03-08 10:21:34 +0200,2021-03-08 10:21:36 +0200,4.68
2021-03-08 10:23:09 +0200,2021-03-08 10:23:10 +0200,5.184
2021-03-08 10:24:34 +0200,2021-03-08 10:24:37 +0200,4.752
2021-03-08 10:30:07 +0200,2021-03-08 10:30:18 +0200,5.112
2021-03-08 13:19:24 +0200,2021-03-08 13:19:31 +0200,4.644
2021-03-08 13:20:01 +0200,2021-03-08 13:22:09 +0200,5.507999999999999
2021-03-08 13:38:21 +0200,2021-03-08 13:38:51 +0200,5.94
