_startDate,_endDate,_value
2021-03-27 03:07:11 +0200,2021-03-27 03:07:28 +0200,0
2021-03-27 05:57:36 +0200,2021-03-27 05:58:48 +0200,0
2021-03-27 06:12:34 +0200,2021-03-27 06:12:57 +0200,0.21
2021-03-27 13:51:57 +0200,2021-03-27 13:52:50 +0200,0
2021-03-27 13:53:19 +0200,2021-03-27 13:58:16 +0200,0.01
2021-03-27 13:58:19 +0200,2021-03-27 13:59:54 +0200,0.04
2021-03-27 14:00:13 +0200,2021-03-27 14:01:31 +0200,0.03
2021-03-27 14:01:47 +0200,2021-03-27 14:02:55 +0200,0
2021-03-27 15:12:35 +0200,2021-03-27 15:13:38 +0200,0
2021-03-27 15:14:10 +0200,2021-03-27 15:18:34 +0200,0.01
2021-03-27 15:27:33 +0200,2021-03-27 15:28:59 +0200,0
2021-03-27 15:59:34 +0200,2021-03-27 16:03:18 +0200,0
2021-03-27 16:59:15 +0200,2021-03-27 17:00:23 +0200,0
2021-03-27 17:10:00 +0200,2021-03-27 17:12:16 +0200,0
2021-03-27 17:33:27 +0200,2021-03-27 17:34:39 +0200,0
2021-03-27 17:34:56 +0200,2021-03-27 17:36:14 +0200,0
2021-03-27 17:42:56 +0200,2021-03-27 17:44:51 +0200,0
2021-03-27 17:45:07 +0200,2021-03-27 17:46:10 +0200,0
2021-03-27 17:46:37 +0200,2021-03-27 17:47:18 +0200,0
2021-03-27 17:49:44 +0200,2021-03-27 17:51:38 +0200,0
2021-03-27 18:02:39 +0200,2021-03-27 18:05:15 +0200,0.01
2021-03-27 18:05:27 +0200,2021-03-27 18:08:26 +0200,0
2021-03-27 18:08:38 +0200,2021-03-27 18:11:07 +0200,0
2021-03-27 18:11:47 +0200,2021-03-27 18:15:23 +0200,0
2021-03-27 18:15:48 +0200,2021-03-27 18:16:42 +0200,0
2021-03-27 18:33:55 +0200,2021-03-27 18:35:15 +0200,0.03
2021-03-27 18:37:01 +0200,2021-03-27 18:37:14 +0200,0
2021-03-27 21:00:32 +0200,2021-03-27 21:01:31 +0200,0.04
2021-03-27 21:13:19 +0200,2021-03-27 21:14:33 +0200,0.03
2021-03-27 21:14:47 +0200,2021-03-27 21:15:49 +0200,0
2021-03-27 23:21:40 +0200,2021-03-27 23:24:27 +0200,0
2021-03-27 23:24:41 +0200,2021-03-27 23:25:28 +0200,0
2021-03-27 23:25:38 +0200,2021-03-27 23:26:55 +0200,0.03
2021-03-27 23:51:15 +0200,2021-03-27 23:51:36 +0200,0
2021-03-28 14:22:43 +0200,2021-03-28 14:23:59 +0200,0
2021-03-28 20:53:34 +0200,2021-03-28 20:55:21 +0200,0.02
2021-03-28 21:00:23 +0200,2021-03-28 21:01:06 +0200,0
2021-03-28 21:33:59 +0200,2021-03-28 21:38:58 +0200,0
2021-03-28 21:38:58 +0200,2021-03-28 21:40:04 +0200,0
2021-03-29 17:14:21 +0200,2021-03-29 17:19:21 +0200,0.05
2021-03-29 17:19:21 +0200,2021-03-29 17:20:47 +0200,0
2021-03-29 18:48:13 +0200,2021-03-29 18:48:38 +0200,0
2021-03-29 18:51:44 +0200,2021-03-29 18:54:55 +0200,0
2021-03-30 08:22:50 +0200,2021-03-30 08:23:19 +0200,0
2021-03-30 17:25:16 +0200,2021-03-30 17:25:40 +0200,0
2021-03-30 17:43:49 +0200,2021-03-30 17:44:49 +0200,0
2021-03-31 19:55:18 +0200,2021-03-31 19:56:36 +0200,0.04
2021-04-01 17:13:30 +0200,2021-04-01 17:15:22 +0200,0
2021-04-01 17:19:22 +0200,2021-04-01 17:20:21 +0200,0
2021-04-01 17:33:30 +0200,2021-04-01 17:34:49 +0200,0
2021-04-01 17:43:50 +0200,2021-04-01 17:44:04 +0200,0
2021-04-01 17:44:15 +0200,2021-04-01 17:45:38 +0200,0
2021-04-01 18:09:23 +0200,2021-04-01 18:10:45 +0200,0
2021-04-03 12:43:10 +0200,2021-04-03 12:43:22 +0200,0
2021-04-03 15:54:13 +0200,2021-04-03 15:55:05 +0200,0
2021-04-03 15:56:43 +0200,2021-04-03 15:59:30 +0200,0.01
2021-04-03 16:08:31 +0200,2021-04-03 16:13:26 +0200,0
2021-04-03 16:13:33 +0200,2021-04-03 16:14:06 +0200,0
2021-04-03 20:46:11 +0200,2021-04-03 20:46:25 +0200,0
2021-04-03 20:47:13 +0200,2021-04-03 20:52:11 +0200,0
2021-04-03 21:13:00 +0200,2021-04-03 21:14:03 +0200,0
2021-04-03 21:15:21 +0200,2021-04-03 21:16:09 +0200,0
2021-04-03 21:42:15 +0200,2021-04-03 21:42:34 +0200,0
2021-04-03 21:42:58 +0200,2021-04-03 21:47:56 +0200,0
2021-04-03 21:47:56 +0200,2021-04-03 21:49:00 +0200,0
2021-04-05 16:14:19 +0200,2021-04-05 16:19:18 +0200,0
2021-04-05 16:19:18 +0200,2021-04-05 16:21:17 +0200,0
2021-04-05 17:16:19 +0200,2021-04-05 17:16:42 +0200,0
2021-04-05 17:25:31 +0200,2021-04-05 17:29:02 +0200,0
2021-04-06 11:06:48 +0200,2021-04-06 11:07:15 +0200,0
2021-04-06 11:10:01 +0200,2021-04-06 11:10:22 +0200,0
2021-04-07 11:51:14 +0200,2021-04-07 11:51:36 +0200,0
2021-04-07 20:51:29 +0200,2021-04-07 20:51:51 +0200,0
2021-04-07 21:18:23 +0200,2021-04-07 21:19:12 +0200,0
2021-04-07 21:25:22 +0200,2021-04-07 21:25:51 +0200,0
2021-04-07 21:26:10 +0200,2021-04-07 21:26:44 +0200,0
2021-04-07 21:27:47 +0200,2021-04-07 21:29:03 +0200,0
2021-04-07 21:30:21 +0200,2021-04-07 21:30:37 +0200,0
2021-04-07 23:07:21 +0200,2021-04-07 23:07:54 +0200,0
2021-04-07 23:20:41 +0200,2021-04-07 23:21:11 +0200,0
2021-04-07 23:21:54 +0200,2021-04-07 23:22:17 +0200,0
2021-04-08 19:01:41 +0200,2021-04-08 19:02:12 +0200,0
2021-04-09 08:17:25 +0200,2021-04-09 08:21:07 +0200,0
2021-04-09 08:21:18 +0200,2021-04-09 08:22:55 +0200,0
2021-04-09 18:18:45 +0200,2021-04-09 18:19:09 +0200,0
2021-04-09 18:20:02 +0200,2021-04-09 18:20:48 +0200,0.05
2021-04-09 18:47:29 +0200,2021-04-09 18:49:44 +0200,0.01
2021-04-09 18:50:08 +0200,2021-04-09 18:51:38 +0200,0.02
2021-04-09 19:04:55 +0200,2021-04-09 19:05:12 +0200,0
2021-04-09 19:07:34 +0200,2021-04-09 19:11:42 +0200,0
2021-04-10 15:40:17 +0200,2021-04-10 15:44:22 +0200,0.01
2021-04-10 15:54:33 +0200,2021-04-10 15:55:48 +0200,0
2021-04-10 15:56:00 +0200,2021-04-10 15:57:50 +0200,0
2021-04-10 15:58:10 +0200,2021-04-10 16:02:44 +0200,0.01
2021-04-10 16:03:32 +0200,2021-04-10 16:03:59 +0200,0
2021-04-10 20:20:39 +0200,2021-04-10 20:22:03 +0200,0
2021-04-10 20:36:40 +0200,2021-04-10 20:37:00 +0200,0
2021-04-10 20:50:39 +0200,2021-04-10 20:51:05 +0200,0
2021-04-10 21:00:57 +0200,2021-04-10 21:02:26 +0200,0
2021-04-10 21:04:13 +0200,2021-04-10 21:05:35 +0200,0
2021-04-11 02:40:59 +0200,2021-04-11 02:41:40 +0200,0
2021-04-11 03:14:16 +0200,2021-04-11 03:15:46 +0200,0
2021-04-11 03:20:06 +0200,2021-04-11 03:20:32 +0200,0
2021-04-11 05:08:05 +0200,2021-04-11 05:08:25 +0200,0
2021-04-11 05:20:10 +0200,2021-04-11 05:20:52 +0200,0.04
2021-04-12 13:18:14 +0200,2021-04-12 13:18:35 +0200,0
2021-04-12 13:19:23 +0200,2021-04-12 13:19:52 +0200,0
2021-04-12 13:38:54 +0200,2021-04-12 13:39:11 +0200,0.1
2021-04-13 08:23:38 +0200,2021-04-13 08:26:36 +0200,0
2021-04-13 17:57:37 +0200,2021-04-13 17:58:05 +0200,0
2021-04-13 19:17:31 +0200,2021-04-13 19:19:26 +0200,0
2021-04-13 22:21:18 +0200,2021-04-13 22:21:40 +0200,0.08
2021-04-14 17:28:13 +0200,2021-04-14 17:28:50 +0200,0
2021-04-15 07:51:21 +0200,2021-04-15 07:52:00 +0200,0
2021-04-15 08:23:06 +0200,2021-04-15 08:26:05 +0200,0
2021-04-15 08:38:47 +0200,2021-04-15 08:39:16 +0200,0.08
2021-04-15 17:20:17 +0200,2021-04-15 17:21:58 +0200,0
2021-04-15 17:57:47 +0200,2021-04-15 17:58:21 +0200,0
2021-04-15 18:00:36 +0200,2021-04-15 18:01:10 +0200,0
2021-04-15 18:01:26 +0200,2021-04-15 18:02:46 +0200,0
2021-04-15 18:24:59 +0200,2021-04-15 18:25:14 +0200,0
2021-04-15 19:52:00 +0200,2021-04-15 19:53:31 +0200,0
2021-04-15 19:59:30 +0200,2021-04-15 19:59:42 +0200,0
2021-04-15 21:47:34 +0200,2021-04-15 21:47:57 +0200,0
2021-04-15 22:25:21 +0200,2021-04-15 22:25:38 +0200,0
2021-04-15 22:33:41 +0200,2021-04-15 22:34:00 +0200,0.17
2021-04-15 22:45:34 +0200,2021-04-15 22:46:03 +0200,0.04
2021-04-15 23:02:31 +0200,2021-04-15 23:02:43 +0200,0
2021-04-15 23:08:32 +0200,2021-04-15 23:08:54 +0200,0.2
2021-04-15 23:21:22 +0200,2021-04-15 23:21:45 +0200,0
2021-04-15 23:59:53 +0200,2021-04-16 00:00:17 +0200,0
2021-04-16 00:02:21 +0200,2021-04-16 00:03:27 +0200,0
2021-04-16 00:04:00 +0200,2021-04-16 00:04:21 +0200,0
2021-04-16 00:23:41 +0200,2021-04-16 00:24:04 +0200,0
2021-04-16 08:25:24 +0200,2021-04-16 08:26:51 +0200,0
2021-04-16 18:41:21 +0200,2021-04-16 18:42:22 +0200,0
2021-04-16 18:59:04 +0200,2021-04-16 18:59:19 +0200,0
2021-04-16 19:14:42 +0200,2021-04-16 19:15:37 +0200,0
2021-04-16 19:48:39 +0200,2021-04-16 19:49:07 +0200,0
2021-04-16 19:50:35 +0200,2021-04-16 19:51:32 +0200,0
2021-04-17 11:09:52 +0200,2021-04-17 11:10:13 +0200,0
2021-04-17 11:10:48 +0200,2021-04-17 11:12:28 +0200,0
2021-04-17 11:45:57 +0200,2021-04-17 11:46:19 +0200,0
2021-04-17 13:36:43 +0200,2021-04-17 13:37:13 +0200,0
2021-04-17 19:59:26 +0200,2021-04-17 19:59:40 +0200,0
2021-04-17 20:03:04 +0200,2021-04-17 20:03:33 +0200,0
2021-04-17 21:53:31 +0200,2021-04-17 21:54:28 +0200,0
2021-04-18 04:12:32 +0200,2021-04-18 04:13:04 +0200,0.27
2021-04-18 04:14:54 +0200,2021-04-18 04:15:35 +0200,0
2021-04-18 04:16:27 +0200,2021-04-18 04:16:50 +0200,0
2021-04-18 04:32:12 +0200,2021-04-18 04:32:32 +0200,0
2021-04-19 09:45:45 +0200,2021-04-19 09:46:14 +0200,0
2021-04-19 09:47:34 +0200,2021-04-19 09:48:07 +0200,0
2021-04-19 10:09:47 +0200,2021-04-19 10:10:05 +0200,0
2021-04-19 10:10:17 +0200,2021-04-19 10:10:37 +0200,0
2021-04-19 10:11:47 +0200,2021-04-19 10:12:56 +0200,0
2021-04-19 10:23:43 +0200,2021-04-19 10:24:02 +0200,0
2021-04-19 10:34:14 +0200,2021-04-19 10:34:45 +0200,0
2021-04-19 18:44:43 +0200,2021-04-19 18:46:10 +0200,0
2021-04-19 19:03:42 +0200,2021-04-19 19:08:42 +0200,0
2021-04-19 19:08:42 +0200,2021-04-19 19:10:02 +0200,0
2021-04-19 21:51:52 +0200,2021-04-19 21:52:23 +0200,0
2021-04-19 22:10:04 +0200,2021-04-19 22:12:44 +0200,0
2021-04-20 09:20:33 +0200,2021-04-20 09:21:06 +0200,0
2021-04-20 09:21:17 +0200,2021-04-20 09:21:54 +0200,0
2021-04-20 11:04:28 +0200,2021-04-20 11:04:50 +0200,0
2021-04-20 11:05:25 +0200,2021-04-20 11:05:51 +0200,0
2021-04-20 11:10:49 +0200,2021-04-20 11:11:06 +0200,0
2021-04-20 11:15:17 +0200,2021-04-20 11:15:53 +0200,0.05
2021-04-20 12:40:46 +0200,2021-04-20 12:44:20 +0200,0
2021-04-20 14:22:22 +0200,2021-04-20 14:25:17 +0200,0
2021-04-20 15:15:11 +0200,2021-04-20 15:17:46 +0200,0
2021-04-20 15:18:24 +0200,2021-04-20 15:18:41 +0200,0
2021-04-20 15:22:26 +0200,2021-04-20 15:22:52 +0200,0
2021-04-20 15:26:05 +0200,2021-04-20 15:26:56 +0200,0
2021-04-20 15:28:30 +0200,2021-04-20 15:29:02 +0200,0
2021-04-20 15:29:45 +0200,2021-04-20 15:30:25 +0200,0
2021-04-20 15:32:25 +0200,2021-04-20 15:33:18 +0200,0
2021-04-20 15:34:12 +0200,2021-04-20 15:35:36 +0200,0
2021-04-20 15:52:46 +0200,2021-04-20 15:53:08 +0200,0.31
2021-04-20 15:57:02 +0200,2021-04-20 16:01:21 +0200,0
2021-04-20 16:01:34 +0200,2021-04-20 16:05:56 +0200,0
2021-04-20 16:06:48 +0200,2021-04-20 16:07:14 +0200,0
2021-04-20 17:44:22 +0200,2021-04-20 17:44:53 +0200,0
2021-04-20 17:46:22 +0200,2021-04-20 17:48:42 +0200,0.01
2021-04-21 15:57:34 +0200,2021-04-21 15:59:20 +0200,0
2021-04-21 16:57:49 +0200,2021-04-21 16:59:08 +0200,0
2021-04-21 18:37:13 +0200,2021-04-21 18:39:19 +0200,0
2021-04-21 19:11:38 +0200,2021-04-21 19:16:38 +0200,0
2021-04-22 22:01:37 +0200,2021-04-22 22:01:57 +0200,0
2021-04-23 11:14:08 +0200,2021-04-23 11:15:20 +0200,0
2021-04-23 11:15:33 +0200,2021-04-23 11:17:25 +0200,0
2021-04-23 11:40:01 +0200,2021-04-23 11:43:06 +0200,0
2021-04-23 19:29:41 +0200,2021-04-23 19:34:40 +0200,0
2021-04-23 19:34:40 +0200,2021-04-23 19:36:35 +0200,0
2021-04-23 19:44:26 +0200,2021-04-23 19:45:32 +0200,0
2021-04-23 19:48:41 +0200,2021-04-23 19:49:22 +0200,0.05
2021-04-23 19:50:01 +0200,2021-04-23 19:50:24 +0200,0
2021-04-23 19:50:43 +0200,2021-04-23 19:51:01 +0200,0
2021-04-23 19:54:48 +0200,2021-04-23 19:59:47 +0200,0
2021-04-23 19:59:47 +0200,2021-04-23 20:01:05 +0200,0
2021-04-23 20:04:00 +0200,2021-04-23 20:04:21 +0200,0.1
2021-04-23 23:20:12 +0200,2021-04-23 23:20:49 +0200,0
2021-04-24 00:01:25 +0200,2021-04-24 00:02:00 +0200,0
2021-04-24 00:33:09 +0200,2021-04-24 00:33:32 +0200,0
2021-04-24 00:33:53 +0200,2021-04-24 00:34:08 +0200,0
2021-04-24 00:35:06 +0200,2021-04-24 00:35:23 +0200,0
2021-04-24 00:35:37 +0200,2021-04-24 00:36:03 +0200,0
2021-04-24 00:37:39 +0200,2021-04-24 00:38:05 +0200,0
2021-04-24 00:40:38 +0200,2021-04-24 00:41:12 +0200,0
2021-04-24 01:45:37 +0200,2021-04-24 01:46:08 +0200,0
2021-04-24 09:49:32 +0200,2021-04-24 09:50:23 +0200,0
2021-04-24 10:13:38 +0200,2021-04-24 10:18:38 +0200,0
2021-04-24 11:36:41 +0200,2021-04-24 11:37:01 +0200,0.64
2021-04-24 17:51:21 +0200,2021-04-24 17:51:45 +0200,0
2021-04-24 17:52:30 +0200,2021-04-24 17:57:29 +0200,0
2021-04-24 17:57:29 +0200,2021-04-24 17:58:37 +0200,0
2021-04-24 17:58:59 +0200,2021-04-24 18:00:06 +0200,0.03
2021-04-24 18:04:22 +0200,2021-04-24 18:05:12 +0200,0
2021-04-24 19:32:10 +0200,2021-04-24 19:32:27 +0200,0.1
2021-04-24 19:34:07 +0200,2021-04-24 19:36:31 +0200,0
2021-04-24 19:45:38 +0200,2021-04-24 19:47:49 +0200,0
2021-04-24 19:48:45 +0200,2021-04-24 19:49:23 +0200,0
2021-04-24 21:44:33 +0200,2021-04-24 21:44:56 +0200,0
2021-04-24 21:46:23 +0200,2021-04-24 21:47:02 +0200,0
2021-04-24 21:47:27 +0200,2021-04-24 21:52:18 +0200,0
2021-04-24 22:01:45 +0200,2021-04-24 22:05:14 +0200,0
2021-04-24 22:06:46 +0200,2021-04-24 22:07:05 +0200,0
2021-04-25 19:30:27 +0200,2021-04-25 19:30:46 +0200,0.06
2021-04-25 19:49:44 +0200,2021-04-25 19:50:22 +0200,0
2021-04-25 20:19:33 +0200,2021-04-25 20:19:58 +0200,0
2021-04-26 12:50:43 +0200,2021-04-26 12:51:05 +0200,0.07
2021-04-26 12:58:11 +0200,2021-04-26 12:58:38 +0200,0.25
2021-04-26 18:36:17 +0200,2021-04-26 18:37:35 +0200,0
2021-04-26 18:37:47 +0200,2021-04-26 18:38:33 +0200,0
2021-04-26 18:43:25 +0200,2021-04-26 18:44:06 +0200,0
2021-04-26 19:05:38 +0200,2021-04-26 19:06:08 +0200,0
2021-04-26 19:08:18 +0200,2021-04-26 19:11:43 +0200,0
2021-04-26 19:17:02 +0200,2021-04-26 19:18:47 +0200,0
2021-04-26 19:18:57 +0200,2021-04-26 19:20:13 +0200,0
2021-04-26 19:20:39 +0200,2021-04-26 19:25:38 +0200,0
2021-04-26 19:26:29 +0200,2021-04-26 19:28:02 +0200,0
2021-04-26 19:31:53 +0200,2021-04-26 19:32:15 +0200,0
2021-04-26 19:33:16 +0200,2021-04-26 19:33:38 +0200,0
2021-04-26 19:35:38 +0200,2021-04-26 19:36:00 +0200,0
2021-04-26 21:15:18 +0200,2021-04-26 21:15:51 +0200,0
2021-04-26 21:16:39 +0200,2021-04-26 21:17:23 +0200,0
2021-04-26 21:17:40 +0200,2021-04-26 21:22:39 +0200,0
2021-04-26 21:22:39 +0200,2021-04-26 21:23:52 +0200,0
2021-04-26 21:24:10 +0200,2021-04-26 21:29:09 +0200,0
2021-04-26 21:29:09 +0200,2021-04-26 21:30:22 +0200,0
2021-04-26 21:30:59 +0200,2021-04-26 21:32:10 +0200,0
2021-04-26 21:55:40 +0200,2021-04-26 21:58:11 +0200,0
2021-04-26 22:03:53 +0200,2021-04-26 22:04:12 +0200,0.2
2021-04-27 14:00:05 +0200,2021-04-27 14:00:53 +0200,0
2021-04-27 14:53:30 +0200,2021-04-27 14:53:52 +0200,0
2021-04-27 14:58:47 +0200,2021-04-27 14:59:48 +0200,0
2021-04-27 15:31:26 +0200,2021-04-27 15:32:15 +0200,0.04
2021-04-27 15:32:53 +0200,2021-04-27 15:33:35 +0200,0
2021-04-27 15:39:26 +0200,2021-04-27 15:40:37 +0200,0
2021-04-27 15:42:22 +0200,2021-04-27 15:42:44 +0200,0.17
2021-04-27 15:43:06 +0200,2021-04-27 15:43:34 +0200,0
2021-04-27 15:53:42 +0200,2021-04-27 15:54:46 +0200,0.02
2021-04-27 15:58:10 +0200,2021-04-27 16:00:18 +0200,0
2021-04-27 16:00:52 +0200,2021-04-27 16:01:26 +0200,0.05
2021-04-27 16:02:17 +0200,2021-04-27 16:02:32 +0200,0.1
2021-04-27 16:03:30 +0200,2021-04-27 16:03:53 +0200,0.07
2021-04-27 16:52:28 +0200,2021-04-27 16:52:48 +0200,0
2021-04-27 17:08:27 +0200,2021-04-27 17:12:21 +0200,0
2021-04-27 18:18:18 +0200,2021-04-27 18:19:40 +0200,0
2021-04-27 18:20:05 +0200,2021-04-27 18:21:21 +0200,0
2021-04-27 18:21:40 +0200,2021-04-27 18:21:54 +0200,0
2021-04-27 18:41:23 +0200,2021-04-27 18:42:12 +0200,0
2021-04-27 18:42:26 +0200,2021-04-27 18:43:45 +0200,0
2021-04-27 18:44:11 +0200,2021-04-27 18:45:21 +0200,0.05
2021-04-27 18:45:35 +0200,2021-04-27 18:46:43 +0200,0
2021-04-27 23:52:46 +0200,2021-04-27 23:53:20 +0200,0
2021-04-28 02:25:00 +0200,2021-04-28 02:27:55 +0200,0.01
2021-04-28 02:29:41 +0200,2021-04-28 02:33:20 +0200,0.01
2021-04-28 10:19:38 +0200,2021-04-28 10:19:59 +0200,0
2021-04-28 17:54:19 +0200,2021-04-28 17:54:46 +0200,0
2021-04-28 18:47:37 +0200,2021-04-28 18:48:02 +0200,0
2021-04-28 19:47:23 +0200,2021-04-28 19:48:32 +0200,0.06
2021-04-28 19:58:27 +0200,2021-04-28 19:59:04 +0200,0
2021-04-28 21:16:41 +0200,2021-04-28 21:16:59 +0200,0
2021-04-29 09:20:10 +0200,2021-04-29 09:22:27 +0200,0
2021-04-29 09:22:42 +0200,2021-04-29 09:26:36 +0200,0.01
2021-04-29 17:31:52 +0200,2021-04-29 17:32:38 +0200,0
2021-04-29 17:32:49 +0200,2021-04-29 17:33:21 +0200,0
2021-04-29 17:33:38 +0200,2021-04-29 17:34:36 +0200,0
2021-04-29 17:35:32 +0200,2021-04-29 17:35:59 +0200,0
2021-04-29 18:15:06 +0200,2021-04-29 18:20:05 +0200,0
2021-04-29 18:35:07 +0200,2021-04-29 18:35:32 +0200,0
2021-04-29 18:38:24 +0200,2021-04-29 18:43:21 +0200,0
2021-04-29 20:18:26 +0200,2021-04-29 20:18:48 +0200,0.31
2021-04-30 12:08:47 +0200,2021-04-30 12:09:23 +0200,0
2021-04-30 12:15:27 +0200,2021-04-30 12:15:50 +0200,0
2021-04-30 12:51:54 +0200,2021-04-30 12:52:35 +0200,0
2021-04-30 12:54:10 +0200,2021-04-30 12:54:44 +0200,0.05
2021-04-30 18:19:12 +0200,2021-04-30 18:19:44 +0200,0
2021-05-01 14:26:29 +0200,2021-05-01 14:26:50 +0200,0
2021-05-01 14:43:25 +0200,2021-05-01 14:44:24 +0200,0
2021-05-01 14:45:25 +0200,2021-05-01 14:48:16 +0200,0
2021-05-01 14:49:46 +0200,2021-05-01 14:50:14 +0200,0.2
2021-05-01 14:54:54 +0200,2021-05-01 14:57:12 +0200,0
2021-05-01 14:57:30 +0200,2021-05-01 14:57:55 +0200,0
2021-05-01 14:59:34 +0200,2021-05-01 15:00:49 +0200,0
2021-05-01 15:24:21 +0200,2021-05-01 15:25:00 +0200,0.04
2021-05-01 15:29:22 +0200,2021-05-01 15:29:45 +0200,0.27
2021-05-01 15:40:07 +0200,2021-05-01 15:42:04 +0200,0
2021-05-01 16:16:54 +0200,2021-05-01 16:18:45 +0200,0.03
2021-05-01 16:26:34 +0200,2021-05-01 16:27:36 +0200,0
2021-05-01 16:33:14 +0200,2021-05-01 16:33:40 +0200,0
2021-05-01 18:18:55 +0200,2021-05-01 18:23:07 +0200,0.25
2021-05-01 18:24:04 +0200,2021-05-01 18:26:06 +0200,0.1
2021-05-01 18:39:28 +0200,2021-05-01 18:41:24 +0200,0.05
2021-05-01 18:42:18 +0200,2021-05-01 18:42:54 +0200,0
2021-05-01 18:50:45 +0200,2021-05-01 18:51:10 +0200,0
2021-05-01 22:07:25 +0200,2021-05-01 22:09:18 +0200,0
2021-05-01 22:09:38 +0200,2021-05-01 22:10:11 +0200,0
2021-05-02 21:41:44 +0200,2021-05-02 21:41:58 +0200,0
2021-05-04 17:24:33 +0200,2021-05-04 17:29:32 +0200,0
2021-05-05 18:11:19 +0200,2021-05-05 18:13:33 +0200,0
2021-05-05 19:18:13 +0200,2021-05-05 19:19:59 +0200,0
2021-05-05 19:21:32 +0200,2021-05-05 19:22:18 +0200,0.03
2021-05-06 14:21:09 +0200,2021-05-06 14:23:23 +0200,0
2021-05-06 14:23:46 +0200,2021-05-06 14:28:40 +0200,0
2021-05-06 14:28:59 +0200,2021-05-06 14:32:47 +0200,0
2021-05-06 14:32:59 +0200,2021-05-06 14:35:14 +0200,0
2021-05-06 14:45:27 +0200,2021-05-06 14:45:49 +0200,0
2021-05-06 15:19:59 +0200,2021-05-06 15:23:35 +0200,0
2021-05-06 15:57:54 +0200,2021-05-06 15:59:13 +0200,0
2021-05-06 16:01:58 +0200,2021-05-06 16:02:23 +0200,0
2021-05-06 16:12:12 +0200,2021-05-06 16:17:11 +0200,0
2021-05-06 16:17:11 +0200,2021-05-06 16:18:34 +0200,0
2021-05-06 16:18:48 +0200,2021-05-06 16:19:24 +0200,0
2021-05-06 16:20:38 +0200,2021-05-06 16:20:52 +0200,0
2021-05-06 16:23:23 +0200,2021-05-06 16:24:06 +0200,0
2021-05-06 16:24:17 +0200,2021-05-06 16:25:07 +0200,0
2021-05-06 17:24:14 +0200,2021-05-06 17:26:20 +0200,0
2021-05-06 17:26:32 +0200,2021-05-06 17:30:49 +0200,0
2021-05-06 17:48:02 +0200,2021-05-06 17:52:00 +0200,0
2021-05-06 18:23:20 +0200,2021-05-06 18:24:00 +0200,0
2021-05-06 18:27:06 +0200,2021-05-06 18:32:05 +0200,0
2021-05-06 18:32:06 +0200,2021-05-06 18:32:51 +0200,0
2021-05-06 19:48:47 +0200,2021-05-06 19:49:11 +0200,0
2021-05-06 19:51:53 +0200,2021-05-06 19:56:42 +0200,0
2021-05-06 20:05:15 +0200,2021-05-06 20:09:22 +0200,0
2021-05-06 20:09:34 +0200,2021-05-06 20:12:17 +0200,0
2021-05-06 21:10:09 +0200,2021-05-06 21:11:52 +0200,0
2021-05-07 08:33:17 +0200,2021-05-07 08:35:07 +0200,0
2021-05-07 08:42:04 +0200,2021-05-07 08:42:33 +0200,0
2021-05-07 09:49:52 +0200,2021-05-07 09:50:03 +0200,0
2021-05-07 10:52:23 +0200,2021-05-07 10:53:53 +0200,0
2021-05-07 10:55:12 +0200,2021-05-07 10:55:35 +0200,0
2021-05-07 11:04:50 +0200,2021-05-07 11:05:18 +0200,0.08
2021-05-07 11:07:53 +0200,2021-05-07 11:08:31 +0200,0
2021-05-07 11:12:41 +0200,2021-05-07 11:13:05 +0200,0
2021-05-07 12:40:06 +0200,2021-05-07 12:42:03 +0200,0
2021-05-07 12:42:24 +0200,2021-05-07 12:44:42 +0200,0
2021-05-07 12:44:57 +0200,2021-05-07 12:45:59 +0200,0
2021-05-07 12:46:19 +0200,2021-05-07 12:51:18 +0200,0
2021-05-07 12:51:18 +0200,2021-05-07 12:54:12 +0200,0.01
2021-05-07 12:55:07 +0200,2021-05-07 12:55:53 +0200,0
2021-05-07 13:20:34 +0200,2021-05-07 13:21:27 +0200,0.04
2021-05-07 14:32:38 +0200,2021-05-07 14:33:05 +0200,0.07
2021-05-07 14:56:36 +0200,2021-05-07 14:58:09 +0200,0
2021-05-07 15:20:04 +0200,2021-05-07 15:21:08 +0200,0
2021-05-07 15:28:33 +0200,2021-05-07 15:28:53 +0200,0
2021-05-07 15:35:00 +0200,2021-05-07 15:35:15 +0200,0
2021-05-07 15:41:21 +0200,2021-05-07 15:41:57 +0200,0
2021-05-07 15:43:36 +0200,2021-05-07 15:43:55 +0200,0
2021-05-07 15:47:06 +0200,2021-05-07 15:47:27 +0200,0
2021-05-07 16:01:59 +0200,2021-05-07 16:04:47 +0200,0
2021-05-07 17:56:44 +0200,2021-05-07 18:00:30 +0200,0
2021-05-07 18:37:26 +0200,2021-05-07 18:38:33 +0200,0
2021-05-08 02:39:12 +0200,2021-05-08 02:39:50 +0200,0
2021-05-08 18:29:30 +0200,2021-05-08 18:30:13 +0200,0
2021-05-08 18:30:46 +0200,2021-05-08 18:32:30 +0200,0
2021-05-08 18:37:58 +0200,2021-05-08 18:42:57 +0200,0
2021-05-08 18:42:57 +0200,2021-05-08 18:43:26 +0200,0
2021-05-08 19:11:47 +0200,2021-05-08 19:12:04 +0200,0
2021-05-08 19:24:15 +0200,2021-05-08 19:27:34 +0200,0.01
2021-05-09 02:13:13 +0200,2021-05-09 02:15:14 +0200,0
